509	91544201	1993	1994	1995	1996	9992	9992	2	10	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	3	4	0	6	9992	9992	6	3	4	0	6	9992	9992	6	2	2.5	2.5	3.5	9992	9992	2.625	2.5	2	9994	4	9992	9992	2.833	2.5	2.8	2.75	3.667	9992	9992	2.922	0	0	0	0	9992	9992	0	0	0	9994	0	9992	9992	0	0	0	0	0	9992	9992	0
510	91544202	1991	1992	1993	1994	9992	9992	4	12	4	5	7	8	9992	9992	8	4	5	7	8	9992	9992	8	2	3	6	0	9992	9992	6	2	3	6	0	9992	9992	6	1.5	2.5	2.5	2	9992	9992	2.125	2	1.5	3.5	9994	9992	9992	2.333	2.167	2.571	2.786	2.25	9992	9992	2.462	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
511	91544302	1991	1992	1993	1994	9992	9992	4	12	5	8	8	4	9992	9992	8	5	8	8	4	9992	9992	8	3	4	6	0	9992	9992	6	3	4	6	0	9992	9992	6	2.5	2.5	2	2	9992	9992	2.25	2	2	4	9994	9992	9992	2.667	2.333	2.2	2.75	3.231	9992	9992	2.615	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
512	91546074	1994	1995	1996	1997	9992	9992	1	9	5	8	8	9	9992	9992	9	5	8	8	9	9992	9992	9	3	4	5	5	9992	9992	5	3	4	5	5	9992	9992	5	4	4	4	4	9992	9992	4	4	4	4	4	9992	9992	4	4	4	4	4	9992	9992	4	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
513	91546574	1994	1995	1996	9992	9992	9992	1	9	4	5	0	9992	9992	9992	5	4	5	0	9992	9992	9992	5	3	4	5	9992	9992	9992	5	3	4	5	9992	9992	9992	5	2.5	2	9994	9992	9992	9992	2.25	3	2.5	1.5	9992	9992	9992	2.333	3.467	2.333	3.235	9992	9992	9992	3.068	0	0	9994	9992	9992	9992	0	0	0	0	9992	9992	9992	0	0	0	0	9992	9992	9992	0
514	91570095	1994	1995	1996	1997	9992	9992	1	9	3	6	6	5	9992	9992	6	3	6	6	5	9992	9992	6	2	3	0	4	9992	9992	4	0	3	0	0	9992	9992	3	1	1	0.5	2	9992	9992	1	0	1	9994	1.333	9992	9992	0.857	1.5	2	1.583	1.333	9992	9992	1.604	0	0	0.5	0	9992	9992	0.143	1	0	9994	0.333	9992	9992	0.429	0.167	0	0.083	0.333	9992	9992	0.146
515	91570110	1992	1993	1994	1995	9992	9992	3	11	3	4	6	5	9992	9992	6	3	4	0	0	9992	9992	4	2	0	0	0	9992	9992	2	2	0	0	0	9992	9992	2	3	3	0	2	9992	9992	2.333	2	9994	9994	9994	9992	9992	2	2.571	3.8	2.5	1.571	9992	9992	2.703	0	0	1	0	9992	9992	0.167	0	9994	9994	9994	9992	9992	0	0	0	0.167	0.429	9992	9992	0.108
516	91570129	1996	1997	1998	1999	9992	9992	9993	9993	4	4	0	0	9992	9992	4	0	4	0	0	9992	9992	4	2	2	3	2	9992	9992	3	2	2	3	2	9992	9992	3	0	2.5	9994	9994	9992	9992	1.667	2	1	2	4	9992	9992	2.25	1.625	2.188	2.471	3.143	9992	9992	2.232	1	0	9994	9994	9992	9992	0.333	0	0	0	0	9992	9992	0	0.125	0	0.059	0	9992	9992	0.054
517	91570187	1992	1993	1994	1995	9992	9992	3	11	2	2	2	2	9992	9992	2	2	2	2	2	9992	9992	2	2	3	2	0	9992	9992	3	2	3	2	0	9992	9992	3	1	1	2	2	9992	9992	1.5	1	3	2	9994	9992	9992	2	1.143	1.667	1.833	1.429	9992	9992	1.5	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0.143	0	0	0	9992	9992	0.038
518	91570291	1994	1995	1996	1997	9992	9992	1	9	4	6	8	0	9992	9992	8	4	6	8	0	9992	9992	8	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	4	2.5	2.5	9994	9992	9992	2.875	3	3	2	9994	9992	9992	2.667	3.667	2.75	2.667	2.917	9992	9992	3	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
519	91570412	1991	1992	1993	1994	9992	9992	4	12	4	5	2	0	9992	9992	5	4	5	2	0	9992	9992	5	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	2	1.333	2	9994	9992	9992	1.714	2	2.5	9994	9994	9992	9992	2.25	2.333	2.143	2.154	2.364	9992	9992	2.24	0	0.333	0	9994	9992	9992	0.143	0	0	9994	9994	9992	9992	0	0.083	0.071	0.077	0.091	9992	9992	0.08
520	91570425	1994	1995	1996	1997	9992	9992	1	9	4	5	0	0	9992	9992	5	4	0	0	0	9992	9992	4	3	4	2	2	9992	9992	4	3	0	2	2	9992	9992	3	2	0	9994	9994	9992	9992	1	2	0	2	4	9992	9992	2	2.5	2.111	2.75	2.455	9992	9992	2.444	0	1	9994	9994	9992	9992	0.5	0	1	0	0	9992	9992	0.25	0	0.222	0	0.091	9992	9992	0.083
521	91570497	1991	1992	1993	1994	9992	9992	4	12	3	4	6	6	9992	9992	6	3	4	0	6	9992	9992	6	2	3	4	5	9992	9992	5	2	3	4	5	9992	9992	5	2.5	1.5	0.25	2.333	9992	9992	1.455	3	1.5	3.5	1.5	9992	9992	2.375	2.5	2	1.769	2.25	9992	9992	2.106	0	0	0.75	0	9992	9992	0.273	0	0	0	0	9992	9992	0	0	0.083	0.308	0	9992	9992	0.106
522	91570523	1996	1997	9992	9992	9992	9992	9993	9993	4	2	9992	9992	9992	9992	4	0	0	9992	9992	9992	9992	0	2	3	9992	9992	9992	9992	3	0	0	9992	9992	9992	9992	0	1.5	0	9992	9992	9992	9992	1	0	9995	9992	9992	9992	9992	0	1.4	0.667	9992	9992	9992	9992	1.125	0.5	1	9992	9992	9992	9992	0.667	1	9995	9992	9992	9992	9992	1	0.4	0.5	9992	9992	9992	9992	0.438
523	91570524	1999	9992	9992	9992	9992	9992	9993	9993	9993	9992	9992	9992	9992	9992	9993	9993	9992	9992	9992	9992	9992	9993	9993	9992	9992	9992	9992	9992	9993	9993	9992	9992	9992	9992	9992	9993	9993	9992	9992	9992	9992	9992	9993	9993	9992	9992	9992	9992	9992	9993	9995	9992	9992	9992	9992	9992	9995	9993	9992	9992	9992	9992	9992	9993	9993	9992	9992	9992	9992	9992	9993	9995	9992	9992	9992	9992	9992	9995
524	91570525	1995	1996	1997	1998	9992	9992	9993	9993	5	6	0	2	9992	9992	6	5	6	0	2	9992	9992	6	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	2	3	9994	3	9992	9992	2.667	3	3	9994	9994	9992	9992	3	3.25	3.455	3.1	2.077	9992	9992	2.905	0	0	9994	0	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0.231	9992	9992	0.071
525	91570528	1997	9992	9992	9992	9992	9992	9993	9993	2	9992	9992	9992	9992	9992	2	2	9992	9992	9992	9992	9992	2	2	9992	9992	9992	9992	9992	2	2	9992	9992	9992	9992	9992	2	4	9992	9992	9992	9992	9992	4	3	9992	9992	9992	9992	9992	3	3	9992	9992	9992	9992	9992	3	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0
526	91570553	1991	1992	1993	1994	1995	9992	4	10	0	9992	3	2	3	9992	3	0	9992	0	0	0	9992	0	0	9992	2	3	2	9992	3	0	9992	0	3	0	9992	3	9994	9992	0.333	0	0	9992	0.125	9994	9992	0	1	0	9992	0.333	1	9992	0.5	0.643	0.7	9992	0.632	9994	9992	0.667	1	1	9992	0.875	9994	9992	1	0	1	9992	0.667	0	9992	0.667	0.643	0.5	9992	0.579
527	91570597	1993	1994	1995	1996	9992	9992	2	10	4	6	0	2	9992	9992	6	4	0	0	2	9992	9992	4	2	3	4	0	9992	9992	4	2	3	0	0	9992	9992	3	1.5	1.667	9994	4	9992	9992	2.286	2.5	1.5	0	9994	9992	9992	1.6	1.667	1.455	1.9	3.727	9992	9992	2.182	0	0.333	9994	0	9992	9992	0.143	0	0	1	9994	9992	9992	0.2	0	0.182	0.1	0	9992	9992	0.068
528	91570614	1992	1993	1994	1995	9992	9992	3	11	5	6	8	0	9992	9992	8	5	6	8	0	9992	9992	8	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	2	2.5	2	9994	9992	9992	2.167	3	2	2	9994	9992	9992	2.333	2.75	3.167	3	2.636	9992	9992	2.894	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
529	91570621	1996	1997	1998	1999	9992	9992	9993	9993	5	6	8	9	9992	9992	9	5	6	8	9	9992	9992	9	3	4	6	5	9992	9992	6	3	4	6	5	9992	9992	6	4	4	4	4	9992	9992	4	4	4	4	4	9992	9992	4	4	4	4	4	9992	9992	4	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
530	91570692	1994	1995	1996	1997	9992	9992	1	9	6	5	8	0	9992	9992	8	6	5	8	0	9992	9992	8	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	3	3.5	3	9994	9992	9992	3.2	3	3	2.5	9994	9992	9992	2.833	3.25	3.333	3.417	3.417	9992	9992	3.354	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
531	91570823	1994	1995	9992	9992	9992	9992	1	9	2	2	9992	9992	9992	9992	2	0	2	9992	9992	9992	9992	2	5	2	9992	9992	9992	9992	5	0	2	9992	9992	9992	9992	2	1	3	9992	9992	9992	9992	1.667	0	3	9992	9992	9992	9992	1.5	0.556	1.727	9992	9992	9992	9992	1.2	0.5	0	9992	9992	9992	9992	0.333	1	0	9992	9992	9992	9992	0.5	0.556	0.182	9992	9992	9992	9992	0.35
532	91570928	1992	1993	1994	1995	9992	9992	3	11	4	6	5	8	9992	9992	8	4	6	5	8	9992	9992	8	5	3	4	6	9992	9992	6	5	3	4	6	9992	9992	6	4	4	3	2	9992	9992	3.25	3	2	3	2	9992	9992	2.5	3.5	3.778	3.222	2.571	9992	9992	3.303	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
533	91570986	1991	1992	1993	9992	9992	9992	9994	9994	2	3	4	9992	9992	9992	4	2	3	0	9992	9992	9992	3	2	3	0	9992	9992	9992	3	0	3	0	9992	9992	9992	3	1	0	0.5	9992	9992	9992	0.5	0	1	9994	9992	9992	9992	0.5	1.067	0.4	0.5	9992	9992	9992	0.703	0	1	0.5	9992	9992	9992	0.5	1	0	9994	9992	9992	9992	0.5	0.4	0.6	0.5	9992	9992	9992	0.486
534	91570997	1994	1995	1996	1997	9992	9992	1	9	6	5	8	9	9992	9992	9	6	5	8	9	9992	9992	9	2	3	5	0	9992	9992	5	2	3	5	0	9992	9992	5	4	4	4	4	9992	9992	4	4	4	4	9994	9992	9992	4	4	4	4	4	9992	9992	4	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
535	91571005	1994	1995	1996	1997	9992	9992	1	9	1	4	4	0	9992	9992	4	1	4	4	0	9992	9992	4	2	3	2	0	9992	9992	3	0	3	2	0	9992	9992	3	2	2	2	9994	9992	9992	2	0	3	1	9994	9992	9992	1.333	1.571	1.857	1.667	2	9992	9992	1.75	0	0	0	9994	9992	9992	0	1	0	0	9994	9992	9992	0.333	0.143	0.143	0	0	9992	9992	0.083
536	91571014	1996	1997	1998	1999	9992	9992	9993	9993	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	3	4	2	9994	9992	9992	3	2	2	9994	9994	9992	9992	2	2.875	2.857	2.7	3.143	9992	9992	2.875	0	0	0	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
537	91571116	1995	1996	1997	1998	9992	9992	9993	9993	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	3	3	2	2	9992	9992	2.5	3	3	2	9994	9992	9992	2.667	3.125	3	2.556	3	9992	9992	2.914	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
538	91571155	1992	1993	1994	1995	9992	9992	3	11	4	4	6	8	9992	9992	8	4	4	6	8	9992	9992	8	3	4	6	0	9992	9992	6	3	4	0	0	9992	9992	4	2	2	2	1	9992	9992	1.75	1	4	0	9994	9992	9992	1.667	2	3.125	1.857	2.125	9992	9992	2.31	0	0	0	0	9992	9992	0	0	0	1	9994	9992	9992	0.333	0	0	0.143	0	9992	9992	0.034
539	91571214	1992	1993	1994	1995	9992	9992	3	11	4	3	5	0	9992	9992	5	0	3	5	0	9992	9992	5	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	0	1	1	9994	9992	9992	0.667	1	1	9994	9994	9992	9992	1	1.286	1	0.857	0.667	9992	9992	0.904	1	0	0	9994	9992	9992	0.333	0	0	9994	9994	9992	9992	0	0.143	0.222	0.143	0.556	9992	9992	0.315
540	91571218	1993	1994	1995	1996	9992	9992	2	10	4	5	8	0	9992	9992	8	4	5	8	0	9992	9992	8	2	0	3	6	9992	9992	6	2	0	3	6	9992	9992	6	3	4	3	9994	9992	9992	3.333	4	9994	3	4	9992	9992	3.667	3.286	3.222	2.778	3.111	9992	9992	3.088	0	0	0	9994	9992	9992	0	0	9994	0	0	9992	9992	0	0	0	0	0	9992	9992	0
541	91571310	1994	1995	1996	1997	9992	9992	1	9	5	8	8	8	9992	9992	8	5	8	8	8	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	4	4	4	4	9992	9992	4	4	4	4	4	9992	9992	4	3.889	3.875	3.667	3.857	9992	9992	3.818	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
542	91571467	1991	1992	1993	1994	9992	9992	4	12	4	5	7	0	9992	9992	7	4	5	7	0	9992	9992	7	2	2	3	4	9992	9992	4	0	2	3	0	9992	9992	3	1	2	2	9994	9992	9992	1.5	0	2	2	0	9992	9992	1	1.5	1.778	1.727	1	9992	9992	1.452	0	0	0	9994	9992	9992	0	1	0	0	1	9992	9992	0.5	0.25	0.222	0.091	0.5	9992	9992	0.286
543	91571560	1994	1995	1996	1997	9992	9992	1	9	4	5	7	8	9992	9992	8	4	5	7	8	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	3	1	2	1	9992	9992	2	2	2	2	2.5	9992	9992	2.2	3	2.7	3.25	2.889	9992	9992	2.943	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
544	91571601	1994	1995	1996	1997	9992	9992	1	9	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	2	2	3	2	9992	9992	2.25	3	3	2	2	9992	9992	2.5	3	2.429	3.25	2.625	9992	9992	2.833	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
545	91571605	1996	1997	1998	1999	9992	9992	9993	9993	0	0	4	5	9992	9992	5	0	0	4	5	9992	9992	5	2	0	4	0	9992	9992	4	2	0	4	0	9992	9992	4	9994	9994	9995	9995	9992	9992	9995	9995	9994	9995	9994	9992	9992	9995	9995	9995	9995	9995	9992	9992	9995	9994	9994	9995	9995	9992	9992	9995	9995	9994	9995	9994	9992	9992	9995	9995	9995	9995	9995	9992	9992	9995
546	91571610	1992	1993	1994	1995	9992	9992	3	11	2	4	5	0	9992	9992	5	2	4	5	0	9992	9992	5	2	3	4	3	9992	9992	4	2	3	0	3	9992	9992	3	4	4	2	9994	9992	9992	3.333	1	1	0	1	9992	9992	0.75	2	2.111	1.333	1.6	9992	9992	1.774	0	0	0	9994	9992	9992	0	0	0	1	0	9992	9992	0.25	0	0	0.222	0	9992	9992	0.065
547	91571706	1992	1993	1994	1995	9992	9992	3	11	1	4	5	0	9992	9992	5	1	4	5	0	9992	9992	5	3	4	0	0	9992	9992	4	3	4	0	0	9992	9992	4	2	3	2	9994	9992	9992	2.333	2	2	9994	9994	9992	9992	2	2.286	2	2	2.5	9992	9992	2.2	0	0	0	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
548	91571707	1991	1992	1993	1994	9992	9992	4	12	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	4	4	4	3	9992	9992	3.75	3	4	4	3	9992	9992	3.5	3.5	3.5	3.375	3.167	9992	9992	3.385	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
549	91571807	1992	1993	1994	1995	9992	9992	3	11	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	2	2	2	1	9992	9992	1.75	3	2	2	2	9992	9992	2.25	2.625	2.75	1.857	1.6	9992	9992	2.286	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
550	91571812	1996	1997	1998	1999	9992	9992	9993	9993	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	2	3	0	4	9992	9992	4	2	3	0	4	9992	9992	4	3	3	3	9994	9992	9992	3	3	3	9994	4	9992	9992	3.333	3.222	3.357	3.667	3.833	9992	9992	3.5	0	0	0	9994	9992	9992	0	0	0	9994	0	9992	9992	0	0	0	0	0	9992	9992	0
551	91571817	1993	1994	1995	1996	9992	9992	2	10	5	8	8	8	9992	9992	8	5	8	8	8	9992	9992	8	2	3	0	6	9992	9992	6	2	3	0	6	9992	9992	6	4	3	4	4	9992	9992	3.75	4	3	9994	4	9992	9992	3.667	4	3.556	4	4	9992	9992	3.882	0	0	0	0	9992	9992	0	0	0	9994	0	9992	9992	0	0	0	0	0	9992	9992	0
552	91571876	1991	1992	1993	1994	9992	9992	4	12	4	2	4	0	9992	9992	4	4	2	4	0	9992	9992	4	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	0.667	2	1	9994	9992	9992	1.125	1.5	1	9994	9994	9992	9992	1.25	1.571	2.067	1.667	1.818	9992	9992	1.782	0.333	0	0	9994	9992	9992	0.125	0	0	9994	9994	9992	9992	0	0.071	0.067	0.067	0.182	9992	9992	0.091
553	91572001	1991	1992	1993	1994	9992	9992	4	12	5	6	8	9	9992	9992	9	5	6	8	9	9992	9992	9	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	3.5	4	3.5	4	9992	9992	3.75	3.5	4	4	4	9992	9992	3.875	3.667	4	3.933	4	9992	9992	3.889	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
554	91572040	1991	1992	1993	1994	1995	9992	4	11	4	4	0	3	3	9992	4	0	0	0	0	3	9992	3	3	3	5	0	0	9992	5	0	3	5	0	0	9992	5	0	0	9994	0	2	9992	0.286	0	2	2	9994	9994	9992	1.333	1	1.571	1.818	1.077	1	9992	1.327	1	1	9994	1	0	9992	0.857	1	0	0	9994	9994	9992	0.333	0.6	0.286	0.182	0.462	0.286	9992	0.364
555	91572063	1994	1995	1996	1997	9992	9992	1	9	5	6	8	0	9992	9992	8	5	6	8	0	9992	9992	8	2	3	4	5	9992	9992	5	2	3	4	5	9992	9992	5	4	3	3.5	9994	9992	9992	3.5	3.5	4	3.5	4	9992	9992	3.714	3.929	3.846	3.857	4	9992	9992	3.909	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
556	91572117	1994	1995	1996	1997	9992	9992	1	9	4	3	3	0	9992	9992	4	4	0	3	0	9992	9992	4	3	3	0	2	9992	9992	3	3	3	0	2	9992	9992	3	0.5	3	2	9994	9992	9992	1.8	0.5	1	9994	2	9992	9992	1.2	1	1.769	2.308	2.538	9992	9992	1.922	0.5	0	0	9994	9992	9992	0.2	0.5	0	9994	0	9992	9992	0.2	0.333	0.231	0.077	0	9992	9992	0.157
557	91572122	1991	1992	1993	1994	9992	9992	4	12	4	6	6	4	9992	9992	6	4	0	0	4	9992	9992	4	2	3	0	2	9992	9992	3	2	3	0	2	9992	9992	3	1.5	0	0	3.333	9992	9992	1.625	2	2	9994	2	9992	9992	2	2.167	2.417	1.429	2.462	9992	9992	2.205	0	1	1	0	9992	9992	0.375	0	0	9994	0	9992	9992	0	0.083	0.167	0.286	0	9992	9992	0.114
558	91572128	1995	1996	1997	1998	9992	9992	9993	9993	2	8	0	0	9992	9992	8	2	8	0	0	9992	9992	8	2	3	3	2	9992	9992	3	0	3	3	2	9992	9992	3	1.5	1	9994	9994	9992	9992	1.25	0	2	1	2	9992	9992	1.167	2.286	2.462	1.867	2.188	9992	9992	2.19	0	0	9994	9994	9992	9992	0	1	0	0	0	9992	9992	0.333	0.214	0	0.267	0.063	9992	9992	0.138
559	91572145	1992	1993	1994	1995	9992	9992	3	11	4	6	5	0	9992	9992	6	4	6	5	0	9992	9992	6	3	5	4	5	9992	9992	5	3	5	4	5	9992	9992	5	1	1	2	9994	9992	9992	1.333	3	3	2	4	9992	9992	3	2.5	2.615	2.8	3.167	9992	9992	2.717	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
560	91572183	1996	1997	1998	1999	9992	9992	9993	9993	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	3	4	0	2	9992	9992	4	3	4	0	2	9992	9992	4	1.5	2.5	1	3	9992	9992	1.857	2.5	3	9994	2	9992	9992	2.6	2.167	2.857	2	3.083	9992	9992	2.54	0	0	0.5	0	9992	9992	0.143	0	0	9994	0	9992	9992	0	0	0	0.083	0	9992	9992	0.02
561	91572190	1994	1995	1996	1997	9992	9992	1	9	6	6	5	2	9992	9992	6	0	6	5	2	9992	9992	6	3	4	5	0	9992	9992	5	3	4	5	0	9992	9992	5	0	0.5	2	2	9992	9992	1.125	2	2.5	2.5	9994	9992	9992	2.333	1.929	2.214	2.357	2.1	9992	9992	2.154	1	0.5	0	0	9992	9992	0.375	0	0	0	9994	9992	9992	0	0.286	0.214	0.071	0.1	9992	9992	0.173
562	91572204	1991	1992	1993	1994	9992	9992	4	12	4	5	6	6	9992	9992	6	4	5	0	6	9992	9992	6	2	3	4	5	9992	9992	5	2	3	4	5	9992	9992	5	2	3	0	0.5	9992	9992	1.556	2.5	2	1.5	2	9992	9992	2	3	2.714	1.929	2.571	9992	9992	2.569	0	0	1	0.5	9992	9992	0.333	0	0	0	0	9992	9992	0	0	0	0.143	0.071	9992	9992	0.052
563	91572214	1993	1994	1995	1996	9992	9992	2	10	4	6	0	0	9992	9992	6	4	6	0	0	9992	9992	6	3	5	4	0	9992	9992	5	3	5	4	0	9992	9992	5	4	4	9994	9994	9992	9992	4	3.5	3	2.5	9994	9992	9992	3	3.583	3.308	2.538	3.5	9992	9992	3.196	0	0	9994	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
564	91572221	1991	1992	1993	1994	9992	9992	4	12	4	6	6	5	9992	9992	6	4	6	6	5	9992	9992	6	2	3	6	4	9992	9992	6	2	3	6	4	9992	9992	6	3	1	2	1.5	9992	9992	2	3	3.5	3.333	3.5	9992	9992	3.333	3.5	3.167	3.385	3.25	9992	9992	3.333	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
565	91572222	1995	1996	1997	1998	9992	9992	9993	9993	2	4	5	0	9992	9992	5	2	4	0	0	9992	9992	4	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	3	1	0	9994	9992	9992	1.6	1	0.5	9994	9994	9992	9992	0.75	2.167	1.929	1.571	2.154	9992	9992	1.943	0	0	1	9994	9992	9992	0.2	0	0.5	9994	9994	9992	9992	0.25	0.083	0.143	0.357	0	9992	9992	0.151
566	91572292	1992	1993	1994	1995	9992	9992	3	11	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	2.5	1	2	2.5	9992	9992	2	3.5	3.5	3	4	9992	9992	3.5	3.364	2.714	3	3.357	9992	9992	3.094	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
567	91572321	1993	1994	9992	9992	9992	9992	2	10	2	4	9992	9992	9992	9992	4	2	4	9992	9992	9992	9992	4	2	3	9992	9992	9992	9992	3	2	3	9992	9992	9992	9992	3	3	1.5	9992	9992	9992	9992	2.4	0.5	1.667	9992	9992	9992	9992	1.2	2.071	2.071	9992	9992	9992	9992	2.071	0	0	9992	9992	9992	9992	0	0.5	0.333	9992	9992	9992	9992	0.4	0.143	0.071	9992	9992	9992	9992	0.107
568	91572328	1994	1995	1996	1997	9992	9992	1	9	4	6	5	8	9992	9992	8	4	6	5	8	9992	9992	8	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	3.667	4	4	3	9992	9992	3.667	3.5	3	9994	9994	9992	9992	3.25	3.714	3.786	3.7	3.786	9992	9992	3.75	0	0	0	0	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
569	91572346	1993	9992	9992	9992	9992	9992	9994	9994	4	9992	9992	9992	9992	9992	4	0	9992	9992	9992	9992	9992	0	3	9992	9992	9992	9992	9992	3	3	9992	9992	9992	9992	9992	3	0	9992	9992	9992	9992	9992	0	3	9992	9992	9992	9992	9992	3	2.167	9992	9992	9992	9992	9992	2.167	1	9992	9992	9992	9992	9992	1	0	9992	9992	9992	9992	9992	0	0.167	9992	9992	9992	9992	9992	0.167
570	91572369	1992	1993	1994	1995	9992	9992	3	11	4	4	5	6	9992	9992	6	4	4	5	6	9992	9992	6	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	2.5	3	2	2	9992	9992	2.375	2	2	3	9994	9992	9992	2.333	2.786	2.929	3.071	3.429	9992	9992	3.054	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
571	91572373	1991	1992	1993	1994	9992	9992	4	12	4	6	0	0	9992	9992	6	4	6	0	0	9992	9992	6	3	0	5	0	9992	9992	5	3	0	5	0	9992	9992	5	2	1	9994	9994	9992	9992	1.333	2.5	9994	2	9994	9992	9992	2.25	2.083	2.333	2.286	3	9992	9992	2.241	0	0	9994	9994	9992	9992	0	0	9994	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
572	91572381	1994	1995	1996	1997	9992	9992	1	9	4	1	5	0	9992	9992	5	4	1	5	0	9992	9992	5	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	2	2.5	2.5	9994	9992	9992	2.333	2.5	3	1	9994	9992	9992	2.167	3.143	3.25	2.625	3.786	9992	9992	3.183	0	0	0	9994	9992	9992	0	0	0	0.5	9994	9992	9992	0.167	0	0	0.063	0	9992	9992	0.017
573	91572385	1996	1997	1998	1999	9992	9992	9993	9993	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	6	3	5	0	9992	9992	6	6	3	5	0	9992	9992	6	3	3.25	4	9994	9992	9992	3.273	3	3	3.5	9994	9992	9992	3.167	3.313	3.5	3.875	3.706	9992	9992	3.603	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
